"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Location_Canberra","Location_Adelaide","Location_Melbourne","Location_Sydney","Season_fall","Season_spring","Season_winter","Season_summer","WindGustDir_NNW","WindGustDir_SW","WindGustDir_SSW","WindGustDir_N","WindGustDir_WNW","WindGustDir_WSW","WindGustDir_ENE","WindGustDir_SE","WindGustDir_ESE","WindGustDir_W","WindGustDir_S","WindGustDir_NW","WindGustDir_NE","WindGustDir_E","WindGustDir_SSE","WindGustDir_NNE","WindDir9am_SE","WindDir9am_S","WindDir9am_N","WindDir9am_NE","WindDir9am_NW","WindDir9am_ESE","WindDir9am_SW","WindDir9am_W","WindDir9am_WSW","WindDir9am_SSW","WindDir9am_NNE","WindDir9am_WNW","WindDir9am_E","WindDir9am_NNW","WindDir9am_SSE","WindDir9am_ENE","WindDir3pm_NW","WindDir3pm_SW","WindDir3pm_SSE","WindDir3pm_WSW","WindDir3pm_N","WindDir3pm_WNW","WindDir3pm_ESE","WindDir3pm_SE","WindDir3pm_W","WindDir3pm_S","WindDir3pm_NNW","WindDir3pm_SSW","WindDir3pm_NNE","WindDir3pm_ENE","WindDir3pm_E","WindDir3pm_NE"
"72",5.6,15.3,0,3.6,5.2,39,"W","W",20,7,61,45,1021.1,1017,6,7,7.4,13.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"73",11.6,22.4,0.4,2,3.8,59,"NNE","NNE",24,41,81,44,1014.7,1005.9,7,7,13.3,21.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"74",16.3,26.2,0.2,5,1.9,50,"NE","NE",7,11,42,62,1013.3,1009.8,8,8,19.8,19.4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"75",7.3,18.5,0,2.4,6.7,33,"W","S",15,13,58,47,1008.5,1008.2,1,1,11.5,16.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"76",0.3,15.4,0,4.2,7.6,24,"ESE","ENE",9,7,88,66,1025.7,1022.2,5,1,7.2,13.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"77",8.3,17.6,0,4.2,7.6,43,"N","WSW",11,20,44,50,1012.6,1012.1,1,1,13.9,15.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"78",14.3,20.8,0,5.7,7.3,56,"NE","NW",13,22,49,52,1011.1,1012.6,2,8,17.4,18.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",8.8,21.2,0,2.8,9.9,35,"NE","N",22,19,45,22,1026.4,1021.9,0,0,14.1,20.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"80",19.3,26.9,0.2,5.2,7.5,31,"WNW","E",13,20,69,64,1020.3,1018.7,4,5,23,25.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"81",9,18.2,0,5,10,46,"WNW","WSW",9,17,52,33,1016.9,1016.9,1,1,12.2,17.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"82",12.5,21.5,2.6,7.4,4.6,41,"SW","S",22,24,66,53,1020.3,1019.5,8,7,14.3,20.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"83",15.6,21.9,0,5,6.3,37,"SW","S",13,22,53,42,1016.9,1018.1,7,2,17.3,20.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"84",7.4,16.3,0,1.2,3.7,46,"SE","ESE",13,24,71,47,1026.9,1024.4,7,7,12.9,15.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"85",9.6,20.4,0,4.6,6.8,41,"W","SE",28,13,53,36,1029.6,1027.5,6,1,11.4,18.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"86",10.2,16.1,0,1,3.2,30,"ENE","NNW",9,11,83,62,1013.2,1009.5,3,3,12.1,15.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"87",18.8,23.5,99.4,4.2,3.3,59,"ESE","ESE",22,39,92,81,1012.4,1010.1,0,0,19.4,22.2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"88",6.1,10.9,0.2,8,8.6,54,"NNW","WNW",26,31,80,59,1012.3,1010.4,3,4,8.8,8.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"89",5.5,23.1,0,4.2,5.7,44,"SSE","E",15,22,59,38,1026.7,1024.5,8,5,15.1,21.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"90",13.4,27.6,0,5.2,13.8,33,"SE","SSE",9,9,57,42,1018.7,1014.9,1,4,17.5,25.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",7.6,18.9,0,4.2,6.8,50,"S","SSE",35,22,54,42,1022.5,1020.8,6,6,14.5,17.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",10.6,14,8.4,8,7.6,39,"N","NNE",19,11,72,92,1005.7,1001.1,7,6,12.4,11.2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"93",13.7,21.9,0,8,6.8,43,"E","ENE",15,24,73,58,1012.7,1011.3,8,8,16.5,20.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"94",9,19.6,0,8,5.3,26,"N","WSW",7,17,66,43,1023.5,1019.1,5,5,13.8,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"95",13.6,27.3,0,5.2,10.2,44,"N","N",20,28,64,26,1025.7,1022.2,2,5,17,26.9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"96",21.5,33.5,0,7,7.3,37,"E","E",2,11,71,34,1016.8,1012.1,1,7,23.4,30.9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"97",23.2,44.1,0,5.7,6.8,41,"N","NW",17,20,12,10,1009.4,1006.7,8,8,34.9,42.8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",2.4,17.3,0,2.2,11.3,31,"SSE","SW",4,6,67,33,1030.5,1027.7,1,1,10.7,16.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",16.4,23.9,5.4,16.8,7.8,70,"S","SSE",20,20,82,48,1017.9,1017.7,4,5,16.8,21.8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",4.7,19.7,0.2,8,8.6,22,"SW","NW",4,11,79,57,1025.1,1021,5,4,12.2,18.7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",10.9,14.5,1.4,5.7,8.6,15,"N","SW",7,7,92,81,1033,1031.2,8,7,12.2,13.4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",10.9,15.6,2.6,4.2,6.9,65,"NNW","NW",35,39,67,47,998.7,998.1,6,7,12.2,15.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",0.9,18.1,0,4.6,9,52,"NW","W",20,31,54,39,1016.3,1014.7,2,7,13.5,16.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"104",8.9,19.7,0,3.2,11,37,"SE","SSE",13,19,61,34,1024.7,1021.8,7,7,12.3,19.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",4.6,18.1,0,2.2,8.8,20,"SSE","N",6,9,72,43,1032.8,1028.8,7,3,9.4,17.7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"106",9.3,28.9,0,8,8.1,54,"NNW","WNW",11,28,61,9,1010.1,1005.1,6,7,18.1,27.7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"107",8.3,18.7,0,3.6,10.8,39,"WNW","S",20,22,52,44,1020.3,1017.5,1,3,12.1,18.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"108",7.8,28.7,0,5.2,12.2,41,"NW","WNW",6,24,74,36,1017.4,1013.2,5,3,16.4,27.8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109",9.1,15,3.6,2.4,8.6,56,"NW","W",17,31,78,74,1013.6,1013.6,7,7,11.6,13.2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110",8.7,16.6,1.4,2.8,7.2,39,"W","SSW",26,20,71,57,1024.2,1021,3,6,9.9,15.6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"111",20.6,24.2,0.4,4,0.1,41,"SE","SE",20,19,59,59,1023.6,1023.4,7,7,21.9,23.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"112",15.7,22,0,5.4,5.2,30,"E","ESE",13,17,59,55,1020.3,1018.5,7,7,18.7,20.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"113",14.2,23.9,0,4,4.9,83,"N","N",54,33,48,41,1025.8,1022.4,5,7,20.2,23.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"114",5.7,14.6,0,3,9.8,57,"N","NNE",39,33,64,62,1019.6,1016.9,2,4,8.9,13.4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"115",9.7,18.6,0,1.6,8.9,28,"NE","N",11,15,57,38,1026.3,1022.5,3,6,14,17.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"116",17.9,21.2,0,8.2,5.9,63,"WNW","W",24,35,50,51,1005.9,1010.2,5,7,19.9,19.3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"117",9.4,18.4,0.4,4.6,8.7,35,"NW","WSW",11,11,53,45,1012,1009.8,2,7,13.8,17.8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"118",5.7,21.1,0,4.2,8.6,30,"SW","E",6,20,64,50,1031.4,1029,7,6,12.6,19.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"119",11.4,20.8,10,4.4,9.5,35,"WSW","SSE",13,15,67,36,1011.4,1007.6,1,7,13.4,20.1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",7.3,18.2,0,8,7.8,28,"N","W",9,15,64,50,1022.4,1018.2,8,7,13.2,17.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"121",12.1,17.4,13,8,2.7,50,"N","NNW",24,26,68,69,1005.5,1004.3,6,3,14.9,17.2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"122",2.3,15.2,0,5.7,8.6,35,"NNW","N",19,15,75,71,1025.4,1022.1,8,8,10.7,13.5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"123",16.7,34.1,21.2,11,12.1,44,"N","WNW",4,22,71,27,1012,1008.2,1,1,22.3,32.7,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"124",-3.1,14.7,0,1.6,6.4,19,"SSE","SSW",15,4,95,46,1037,1032.9,8,8,3.3,14.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"125",11.1,20.4,0,1,5.8,30,"W","NNE",15,9,86,52,1022,1018.9,7,6,12.1,19.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"126",12.7,15.3,6,8,0,37,"E","NNE",9,9,92,88,1014.4,1009.9,5,5,12.8,14.9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"127",20.5,31.6,0,9,12.1,28,"ESE","E",7,15,69,52,1013.3,1009.1,1,1,24.5,31.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"128",16.6,25.5,0,5,9.3,28,"W","ENE",7,11,69,49,1021.2,1017.8,6,7,19.8,24.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"129",7.5,18.8,4.8,0.6,5.8,46,"W","NW",11,17,90,55,1011.9,1006.1,8,2,9.6,17.7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",9.5,14.8,1.2,2.4,0.8,33,"N","NNW",11,9,80,72,1015.8,1012.8,7,7,11.6,13.9,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"131",5.6,15.1,0,2.8,6.6,26,"NNW","SW",2,13,66,57,1027.8,1026,1,2,11.5,13.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",-0.8,10.8,0,2.4,7.6,48,"NW","WSW",13,28,85,44,1022,1018.9,4,2,4.7,10.4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"133",14.8,20.2,0.2,1.2,7.8,54,"WNW","NW",15,33,41,26,1010.3,1007.1,6,7,16.6,18.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",19.3,24.7,0,9,8.1,35,"NNE","E",20,17,64,56,1019.4,1015.1,5,1,21.2,23.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"135",16.8,27.2,0,6.4,9.4,39,"NNW","S",20,20,58,64,1006.1,1003.3,4,6,22,21.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"136",7.8,16.7,0.6,2,9,33,"W","S",17,17,84,55,1032.6,1031.1,3,2,10.3,15.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"137",1.8,23.4,0,8,5.7,33,"NNW","NW",6,24,71,35,1012.8,1008.6,2,6,13.5,23.4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",9.4,22.3,0,3.4,9.2,61,"NW","NW",15,28,54,28,1018.6,1015.6,6,6,14.3,20.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",6.5,10.5,22.6,2.4,6.8,54,"S","S",28,22,75,89,1019.4,1020.1,8,8,9.9,7.7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"140",3,7.7,0,1.6,0.7,46,"N","NW",20,20,74,79,1012.7,1009.9,7,7,5.8,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",11.3,16.4,0,11,6.1,65,"SW","SSE",24,20,47,44,1020.6,1021.8,3,7,13.2,14.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",17.2,27.9,14.6,1.6,8.8,35,"NE","NW",6,15,90,58,1013.6,1011,8,3,19,26.6,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",-2.6,10.7,0,1,8,26,"N","SSW",6,4,79,34,1023.1,1020.3,1,1,4.1,10.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"144",2.7,19.1,0,4.2,8.6,37,"S","N",7,11,77,50,1033,1029.4,8,1,11.8,18.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"145",11.9,21.6,0,3.4,9.3,26,"S","S",4,13,81,62,1024.5,1022.7,7,1,14.1,18.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"146",12.7,17.5,0.4,5.4,1,24,"NNE","ENE",11,6,84,68,1024.9,1021.9,7,7,14.6,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
