"","Date","Season","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"189",2014-01-14,"summer","Adelaide",25.3,45.1,0,10.2,7.4,"N",48,"NE","W",13,20,11,11,1009.5,1008,0,1,38.6,43.2,0,0
"190",2013-08-15,"winter","Adelaide",6.6,17.6,0.4,2.2,10.2,"N",41,"N","N",11,19,64,30,1023.4,1017.9,8,8,10.5,17,0,0
"191",2017-06-03,"winter","Sydney",10.7,17.4,0,3.4,2.1,"S",41,"W","S",20,22,64,66,1031.1,1028.8,4,7,13.4,16.4,0,1
"192",2009-05-03,"fall","Canberra",4.4,18.5,0,1.8,9.6,"N",17,"ESE","NNW",6,7,79,38,1029.7,1026.1,0,1,8.9,18.4,0,0
"193",2016-06-22,"winter","Adelaide",10.2,16.5,11.8,4.2,5.7,"WNW",39,"W","WNW",9,17,67,63,1010.3,1010,7,8,13.5,15.5,1,1
"194",2010-07-09,"winter","Melbourne",3.6,16.5,0,0.2,9,"N",41,"N","N",20,28,85,48,1029.7,1026.2,0,3,4.5,15.6,0,0
"195",2014-11-05,"spring","Adelaide",9.9,20.9,0,5.8,7.6,"SW",39,"S","SW",13,22,54,44,1023.7,1021.3,7,8,14.8,19.3,0,0
"196",2014-05-30,"fall","Canberra",0.3,17.8,0,2.4,8.6,"ENE",26,"SSE","E",9,15,86,51,1029,1025.2,1,7,8.1,16.9,0,0
"197",2012-04-06,"fall","Canberra",12,25.4,0,1.8,9.3,"NW",31,"E","NW",7,20,73,55,1020.8,1016,3,7,18.5,25,0,0
"198",2012-01-19,"summer","Melbourne",15.6,24,0,7,12.3,"S",41,"SE","SSE",15,19,59,52,1019.6,1018.2,7,1,18.6,23.1,0,0
"199",2013-05-17,"fall","Sydney",12.2,19.6,0,4.6,10.1,"WSW",57,"WSW","WSW",24,28,50,33,1011.9,1010.4,1,1,14.7,18.6,0,0
"200",2008-12-13,"summer","Melbourne",15.7,17.1,36.2,4.8,0,"SW",76,"NW","SSW",17,48,96,93,988.9,993.6,8,8,16.6,15.4,1,1
"201",2016-03-29,"fall","Sydney",20.6,23.3,0,4,0,"SSW",37,"SSW","SSW",13,19,84,84,1017.5,1016,7,8,21.2,21.1,0,1
"203",2009-11-21,"spring","Melbourne",18.6,25.9,1.2,6.2,0,"N",35,"S","NNW",9,19,78,61,1009.2,1005.9,8,8,19.3,24.6,1,1
"204",2016-01-06,"summer","Canberra",13.7,20.7,7.2,5.7,6.8,"SE",44,"SSE","ESE",15,24,80,66,1014.1,1013.5,8,8,15.9,18.4,1,0
"205",2012-02-11,"summer","Canberra",8.9,24,2.8,4.4,6,"SE",39,"SE","NNW",4,19,89,43,1011.6,1009.6,7,6,12.7,22.1,1,0
"206",2012-08-27,"winter","Adelaide",5,18.6,0,5,6.8,"NW",39,"N","NW",11,19,51,39,1022,1019.1,5,7,13.1,17.1,0,0
"207",2010-09-25,"spring","Canberra",3.9,17.7,0,4,9.5,"NW",44,"NNW","NNW",17,30,74,44,1018.6,1015.9,7,5,11.6,16.5,0,0
"208",2008-03-22,"fall","Canberra",11.6,19.6,0,2.8,1.6,"E",33,"SE","ESE",6,17,71,64,1023.6,1021.8,7,8,14,17.9,0,0
"209",2013-12-23,"summer","Sydney",22.4,36,0,7.6,4,"S",57,"ESE","ESE",11,9,61,34,1007.2,1004.3,7,7,27.5,31.5,0,0
"210",2014-01-10,"summer","Sydney",19,25.7,0.4,6.6,9.3,"ENE",41,"ESE","ENE",4,26,66,59,1022.2,1019.6,6,3,22.3,23.8,0,0
"211",2014-11-26,"spring","Canberra",6.5,26.7,0,4.2,5.7,"W",44,"NW","WNW",7,15,62,22,1018.9,1015.3,7,7,16.1,26.1,0,0
"213",2015-06-29,"winter","Sydney",9.3,19.5,0,1,5.1,"W",22,"W","E",19,9,84,54,1033.4,1030,7,6,11,17.8,0,0
"214",2012-09-04,"spring","Melbourne",12.5,24.1,0,7,9.4,"N",83,"N","N",35,48,35,21,1018,1013.9,7,7,16.1,23.5,0,0
"216",2013-12-12,"summer","Melbourne",11,24,2.4,4.4,12.8,"SE",39,"W","WSW",19,19,58,35,1013,1010.8,7,8,14.5,22.1,1,0
"218",2012-04-23,"fall","Canberra",5.7,21.2,0.4,1.4,2.6,"NW",39,"ESE","N",6,11,96,80,1012.4,1008.9,7,8,10.7,17.7,0,1
"219",2010-07-06,"winter","Adelaide",3,15,0,0.8,6.4,"WNW",20,"NNE","WNW",7,13,81,56,1026.2,1024.5,1,0,7.9,14.2,0,0
"221",2008-01-10,"summer","Canberra",14.7,34.2,0,6.6,12.8,"NE",33,"WNW","NW",6,11,64,25,1017.8,1013.3,1,1,21.3,32.2,0,0
"222",2015-07-31,"winter","Adelaide",3.3,16.1,0,4.2,7.6,"N",28,"NE","NNW",4,11,80,55,1022.1,1016.1,4,7,7.7,15.7,0,1
"223",2016-05-14,"fall","Melbourne",14.5,21.7,0,4,8.9,"N",48,"N","N",22,22,72,55,1020.5,1016.1,1,2,16.6,21.5,0,0
"224",2013-04-16,"fall","Melbourne",11.5,20.2,0.4,0.2,9.6,"SSE",35,"S","S",11,20,58,43,1018.3,1015.8,3,4,14.9,19.3,0,0
"227",2014-09-28,"spring","Canberra",-0.3,22.2,0,2.4,8.6,"NNW",48,"NW","NNW",7,30,76,48,1021.8,1016.1,0,5,12.3,21.1,0,0
"228",2017-06-23,"winter","Canberra",-2.9,13.3,0.4,5.7,6.8,"NNW",35,"N","NNW",7,22,99,54,1022.2,1016.6,8,7,0.1,12.4,0,0
"229",2013-10-18,"spring","Melbourne",6.6,22.1,0.8,7.6,12.7,"N",61,"N","N",26,39,47,27,1023.4,1021.8,1,0,12.7,20.6,0,0
"230",2014-01-06,"summer","Adelaide",12.5,22.5,2.8,16.2,11,"WSW",43,"S","SW",20,15,45,32,1022.5,1022.6,7,2,16.4,21.1,1,0
"231",2010-05-28,"fall","Melbourne",10.9,17,0.4,2.2,1.1,"NNE",57,"N","NNE",24,20,76,61,1016.2,1011.9,7,7,12.6,16.7,0,1
"232",2013-01-09,"summer","Canberra",16.2,25.8,0,17.2,7.6,"WNW",48,"SSW","N",17,19,46,28,998.2,999,3,1,17.2,24.1,0,0
"233",2016-11-11,"spring","Canberra",8.5,26.1,0,2.4,6.8,"N",39,"NNE","N",11,20,70,38,1012.1,1007.5,6,3,15.9,25.3,0,1
"235",2016-12-13,"summer","Sydney",20.7,37.8,0,10.2,11.4,"NNE",44,"ESE","NE",9,15,49,36,1015.5,1011.1,3,5,27.5,31.1,0,0
"236",2011-11-24,"spring","Canberra",9.2,18.8,0,4.4,2.4,"E",44,"ESE","E",24,26,57,54,1026.9,1025.1,8,7,13.5,15.3,0,1
"237",2014-11-11,"spring","Sydney",16.6,23.2,0,4.2,5.1,"ESE",35,"ESE","SE",7,20,51,66,1020.1,1019.6,6,8,21.3,19,0,0
"238",2010-11-03,"spring","Adelaide",11.7,15.8,0,5.2,0.1,"SW",31,"S","WSW",9,19,50,67,1025.4,1024.4,0,2,14.5,14.1,0,0
"239",2013-05-18,"fall","Sydney",11.1,20.6,0,3.8,10.1,"WSW",41,"W","W",17,22,53,31,1014.7,1011.8,1,1,13.2,19.1,0,0
"240",2009-11-17,"spring","Adelaide",15.5,29,0,8.4,11.6,"NW",26,"ESE","SW",9,15,53,35,1011.2,1007.7,7,4,20.1,27.2,0,0
"241",2017-01-03,"summer","Canberra",13.1,27.1,0,8,5.7,"ENE",44,"SE","ENE",17,28,53,39,1018.3,1016.2,4,1,19.3,24.5,0,0
"242",2012-01-30,"summer","Melbourne",22.3,32.5,2.8,10.8,6.9,"SW",74,"N","NNW",22,37,83,51,992.4,990.6,7,5,23.7,29.5,1,1
"243",2013-12-29,"summer","Sydney",20,24.6,0,10.2,11.7,"SSE",78,"SSE","SSE",39,28,65,47,1009.5,1012.9,2,1,21.4,23.5,0,0
"244",2010-11-13,"spring","Melbourne",15,15.8,20,6.4,0,"S",37,"S","SSW",19,28,96,94,1015,1014.7,0,7,15.2,14.5,1,1
"245",2008-12-21,"summer","Canberra",9.3,24.6,0,5.8,13.1,"NNE",39,"N","NNW",9,11,59,25,1020.5,1016.5,1,1,14.7,23.5,0,0
"246",2014-11-09,"spring","Melbourne",13.1,20,0.2,14,13.2,"S",57,"SSE","S",28,26,54,46,1022.6,1021.4,1,1,15.5,19.2,0,0
"247",2011-12-11,"summer","Canberra",13.1,24,4.6,5.8,3.2,"ENE",50,"N","W",11,15,92,81,1004.2,1001.7,6,8,16.9,20,1,1
"248",2015-10-14,"spring","Adelaide",8,30.4,0,2.4,5.7,"W",26,"NW","W",6,11,49,20,1021.7,1017.6,7,8,16.2,29.3,0,0
"249",2015-09-19,"spring","Adelaide",5.8,21.1,0,2.4,7.6,"W",24,"N","W",7,9,60,33,1024.5,1020.3,7,8,14.9,20.9,0,0
"250",2014-12-09,"summer","Melbourne",15.5,21.7,0,4.6,9.1,"SSE",33,"S","S",11,19,64,49,1016.4,1015,7,3,16.6,20.8,0,0
"251",2016-10-26,"spring","Sydney",14.3,27,0,7.8,8.5,"ENE",26,"W","E",11,20,52,34,1016.6,1013,7,7,18.7,25.8,0,0
"252",2015-08-26,"winter","Sydney",12.3,20.2,5.2,2.8,6.3,"SSW",28,"SSE","S",13,13,80,59,1018.1,1017.8,7,7,16.3,18.9,1,0
"253",2009-07-14,"winter","Melbourne",8.1,13.9,1,1.2,2,"N",37,"N","N",24,15,76,57,1004.3,1003.5,7,7,9,12.7,0,0
"254",2017-01-04,"summer","Adelaide",18.5,33.3,0,8,6.8,"SE",39,"WSW","ESE",6,15,43,27,1015,1012.8,1,2,25.7,32.8,0,0
"255",2016-06-20,"winter","Canberra",7.6,14.5,21.2,5.7,5.7,"WNW",50,"NW","NW",19,19,91,72,1000.4,995.7,8,8,10.5,13.2,1,0
"257",2013-11-13,"spring","Sydney",15.1,27.6,7.4,3.2,13,"ENE",37,"W","E",20,24,59,59,1014.4,1011.2,1,3,20.7,23.2,1,0
"258",2012-02-12,"summer","Canberra",9.5,26.1,0.6,3.2,10,"E",44,"SSE","WNW",9,15,74,46,1014.6,1012.2,3,8,15.8,23.2,0,0
"259",2014-06-30,"winter","Canberra",1.4,10.1,0,8,6.8,"W",39,"NW","WNW",17,28,71,55,1016.9,1017.3,7,7,5.9,9,0,0
"260",2012-02-04,"summer","Adelaide",14.9,30.4,0,5.7,5.9,"WSW",24,"NNW","NW",2,6,56,31,1003.5,999.6,8,8,20.6,28.4,0,1
"261",2014-04-14,"fall","Adelaide",12.6,21.9,0,7.8,10.4,"SE",44,"SSE","SSE",13,15,49,35,1023.2,1021.3,3,7,18.4,21.7,0,0
"262",2012-07-29,"winter","Adelaide",8.9,13.6,0.2,8,5.7,"SSW",28,"SW","SSW",6,11,77,83,1032.3,1031.2,0,1,10.8,11.6,0,0
"263",2012-07-21,"winter","Melbourne",7.2,17.6,0,0.8,6,"SW",26,"WNW","SSE",11,11,83,55,1033.1,1031.8,1,0,8.4,17.1,0,0
"264",2015-02-07,"summer","Adelaide",21.8,38.5,0,5.7,7.6,"SW",35,"NE","WSW",13,19,27,21,1017.6,1015.4,6,2,31.1,37.4,0,0
"265",2015-12-22,"summer","Canberra",14,24.9,0.2,5.7,5.7,"E",46,"E","ENE",9,24,58,40,1023,1019.5,7,6,15.5,24,0,0
"266",2008-12-19,"summer","Melbourne",10.9,18.7,4,4.2,10.2,"SSE",56,"SSW","SSE",20,35,60,40,1014.3,1016.4,7,4,13.7,17.5,1,0
"271",2012-03-01,"fall","Adelaide",14.8,24.9,15.6,0.6,8.2,"SSE",54,"S","SE",11,17,72,55,1009.4,1009.2,1,1,19,23.1,1,0
"274",2013-09-25,"spring","Sydney",15.6,28.8,0,6.4,10.7,"NNE",43,"W","NE",9,20,40,32,1009.8,1006,0,1,23.4,27.3,0,0
"275",2008-09-10,"spring","Adelaide",10.6,21.9,0,3.4,6.4,"N",31,"N","NNW",15,19,34,33,1020,1015,7,7,16.7,20,0,0
"276",2016-06-26,"winter","Melbourne",3,11.1,0.2,0.4,5.3,"N",39,"NNE","N",11,19,88,55,1021.1,1017.4,1,7,4.8,10,0,0
"277",2015-10-16,"spring","Adelaide",17.5,21,1,2.4,8.6,"SW",26,"SE","NNW",4,2,69,61,1021.6,1020.8,8,8,18.9,20.7,0,1
"278",2014-04-20,"fall","Canberra",0.6,16.2,0,2.4,7.6,"NNW",41,"NNW","NNW",7,31,86,58,1018.2,1015.3,2,2,9.8,15.4,0,0
"280",2011-06-07,"winter","Melbourne",7,10.9,0,2.8,2.8,"W",59,"N","SW",35,28,61,58,1014,1013.5,7,6,9.3,9.9,0,1
"281",2017-03-31,"fall","Melbourne",10.1,17.9,2.8,5,6.7,"S",26,"WSW","SSW",7,11,70,47,1022.4,1020.2,4,4,12.9,17,1,0
"282",2012-09-05,"spring","Sydney",11.1,28.3,0,5.2,10.6,"NNW",57,"NNW","NNW",15,31,28,13,1016,1007.3,1,0,20.8,27.5,0,0
"284",2015-09-27,"spring","Sydney",12.3,19.2,3.6,3.8,6.2,"SW",46,"SW","S",20,20,70,51,1023.7,1021.1,7,7,15.3,18.3,1,0
"286",2011-10-20,"spring","Canberra",4.4,26.5,0,6,12.5,"NW",41,"NW","NW",4,24,50,26,1028,1023.4,0,2,14.9,24.9,0,0
"288",2015-10-07,"spring","Sydney",19.7,21.5,0,13.2,1.3,"SSW",67,"SSE","SE",39,26,61,56,1029.6,1033.6,5,7,20.3,19,0,0
"290",2012-04-22,"fall","Melbourne",13.6,23.3,0,2.4,6.3,"N",56,"N","NNW",28,22,80,52,1007.8,1003.9,8,8,17.4,22.8,0,1
"291",2008-06-20,"winter","Canberra",8.4,11.7,4.8,0.6,0,"W",26,"WNW","WNW",6,7,91,86,1021.2,1019.2,8,7,9.7,11.3,1,0
"292",2011-06-25,"winter","Sydney",7.7,19.6,0,2.4,9.5,"W",26,"W","E",19,7,79,53,1031.3,1028,3,1,9.8,18.2,0,0
"294",2012-06-10,"winter","Adelaide",2.6,14.7,0,2.4,8.6,"SE",22,"N","SSW",4,9,71,47,1029.2,1025.6,7,8,7,13.7,0,0
"295",2017-01-27,"summer","Melbourne",17,23.6,0,5.4,11.7,"SSW",31,"SE","S",11,13,59,61,1017.6,1014.8,5,1,18.1,21.5,0,0
"296",2010-03-11,"fall","Adelaide",11.9,23,0,3.4,10.6,"ESE",39,"ESE","SE",13,17,61,31,1034.8,1031.4,8,8,15.1,21.9,0,0
"297",2016-01-29,"summer","Adelaide",12.6,19.5,17.8,5.7,7.6,"W",50,"SSW","W",6,15,86,54,1008.2,1004,1,1,14.7,18.1,1,1
"298",2011-07-29,"winter","Sydney",7.3,20,0,3.6,10.4,"WNW",22,"WNW","ENE",17,11,75,32,1027,1023.6,8,6,9.6,19,0,0
"299",2011-06-04,"winter","Sydney",11.1,18.7,0,2.8,2.5,"SSW",26,"WNW","W",13,6,73,62,1015.4,1013.7,2,4,13.3,18.3,0,1
"300",2009-08-04,"winter","Adelaide",10,15.8,0,1.8,0.7,"NW",33,"N","WNW",13,15,91,80,1021.4,1019.7,7,4,10.8,15.1,0,0
"303",2008-12-07,"summer","Adelaide",12.5,20.8,0,5.7,10.2,"SW",43,"SSW","WSW",13,20,49,40,1016.7,1014.9,7,7,14.7,19.5,0,0
"304",2014-11-29,"spring","Melbourne",13.3,25,0,6.4,10.2,"SSE",35,"NNE","S",7,20,77,57,1017.4,1011.9,1,1,15.5,22.1,0,0
"305",2010-08-31,"winter","Melbourne",8.9,14.1,0,3.2,0.2,"N",76,"N","N",33,41,56,55,1021.7,1015,7,8,12.4,13,0,1
"306",2014-09-27,"spring","Canberra",4.1,18.2,0,5.7,8.6,"NW",41,"W","NW",4,26,71,52,1022.2,1019.4,1,5,11,16.4,0,0
"307",2013-06-21,"winter","Sydney",8,17.3,0,2,8.1,"W",31,"W","SSW",19,15,79,58,1021.6,1019.1,5,2,9.6,16.1,0,1
"309",2013-10-18,"spring","Canberra",-3.4,20.5,0,2.4,7.6,"W",41,"S","WNW",7,20,47,14,1026.2,1023.6,7,7,9.2,19.7,0,0
"310",2015-02-09,"summer","Canberra",13.8,23.1,0,2.4,7.6,"ESE",41,"ESE","ESE",17,22,72,61,1024,1023.5,8,8,18.5,21.6,0,0
"311",2011-07-24,"winter","Canberra",-4.4,7,0,1.8,0.6,"N",22,"NE","N",9,11,89,77,1021.4,1019.3,8,8,1,6.4,0,1
"313",2014-03-17,"fall","Melbourne",14.2,24.9,5.8,7.2,6.9,"N",54,"N","NW",35,28,66,43,1012.1,1011.6,6,7,17.4,23.4,1,0
"315",2016-11-18,"spring","Adelaide",17.1,25.9,0,2.4,5.7,"ENE",22,"NNE","WNW",4,11,64,48,1018,1016.4,1,5,18.8,25.3,0,0
"316",2009-09-08,"spring","Adelaide",10,14.8,0.2,2.6,1.1,"SW",28,"S","S",9,9,58,57,1020,1018.7,2,7,13,14.2,0,0
"317",2010-10-14,"spring","Adelaide",7.8,22.8,0.2,2.2,6.2,"NNW",37,"NNE","NW",11,13,61,34,1010,1004.1,8,8,15.3,22.5,0,1
"318",2016-02-19,"summer","Sydney",20.5,29.4,0,8,11.1,"ENE",35,"NW","ENE",9,20,70,60,1012.4,1009.8,4,1,23.7,28.6,0,0
"319",2010-04-16,"fall","Canberra",7.1,22.2,0,3.2,9.5,"E",20,"NNE","SW",7,6,76,43,1028.1,1024.6,6,1,14.5,21.2,0,0
"320",2011-07-26,"winter","Adelaide",6.7,15.7,0,1.2,5.2,"WSW",22,"NE","WSW",4,17,83,49,1026.5,1025.6,5,3,10,15.3,0,0
"321",2011-06-16,"winter","Adelaide",7.3,16.6,0,1.4,4.9,"NNW",48,"NNE","NNW",11,22,50,40,1020.5,1014.3,1,3,10.9,15.7,0,1
"322",2008-05-20,"fall","Canberra",0.3,17,0,2.2,5.6,"WNW",31,"S","WNW",6,24,99,52,1021.9,1018.6,8,1,3.8,16.2,0,0
"323",2013-01-27,"summer","Sydney",20.1,22.7,16.8,8.2,0,"W",50,"E","NNE",6,9,90,90,1009.2,1009,8,8,20.5,20.9,1,1
"324",2013-10-20,"spring","Melbourne",17.3,31.6,0,11.2,7.8,"N",80,"N","NNW",35,39,29,13,1013.1,1009.7,3,7,21.2,30.7,0,0
"325",2016-08-29,"winter","Adelaide",12.8,22.4,1.6,4.2,5.7,"NE",46,"NNE","NE",13,15,37,34,1016.3,1011.4,1,4,17.2,20.1,1,1
"327",2016-07-24,"winter","Adelaide",6.2,13.1,0,4.2,7.6,"W",65,"N","W",17,20,73,65,1008.6,1008.5,8,7,10,12.3,0,1
"330",2013-09-16,"spring","Adelaide",13.2,18.5,2.4,9.8,2.9,"WSW",50,"N","WSW",20,22,93,72,999.3,1000,5,2,13.5,17.8,1,1
"331",2010-03-13,"fall","Melbourne",13.7,28.3,0,5,11.6,"NNW",39,"NW","S",9,6,70,35,1035.2,1031.5,1,1,16.8,27.1,0,0
"332",2008-01-23,"summer","Canberra",9.9,24.4,0,5.8,10.8,"NE",28,"SE","E",7,7,60,38,1021.6,1019.2,1,4,16.2,22.7,0,0
"333",2016-06-16,"winter","Melbourne",7.8,14.3,0,2,0.1,"N",43,"N","N",15,9,72,84,1020.8,1015.1,7,7,9.4,11.8,0,1
"334",2010-09-10,"spring","Adelaide",10.3,16.5,1.4,3.4,6.4,"W",48,"WSW","W",17,22,76,55,1010.6,1013.4,1,1,13.4,15.9,1,0
"335",2008-12-22,"summer","Canberra",10.9,29,0,2.4,12.6,"NW",41,"E","NW",2,26,62,30,1016.9,1011.7,2,5,16.6,27.6,0,1
"336",2015-01-30,"summer","Canberra",8.1,20.8,0,8,7.6,"SSW",41,"S","WSW",17,19,61,58,1009.5,1006.7,7,8,13.8,17.6,0,0
"337",2013-06-25,"winter","Melbourne",4,17.2,0,0.2,7.2,"ESE",22,"SSE","SE",11,9,94,55,1026.6,1023.1,8,5,6.7,15.4,0,0
"338",2010-12-23,"summer","Melbourne",14.1,20.6,0,6.6,10.6,"SSE",50,"SW","S",17,31,56,44,1022.1,1024.6,5,3,16.2,19.1,0,0
"339",2011-01-21,"summer","Melbourne",16.6,32.3,0,8,11.5,"N",54,"N","S",33,30,44,59,1008.9,1010.2,7,3,24.1,24.7,0,0
"340",2015-10-26,"spring","Adelaide",13.6,21.1,0,8,7.6,"SSE",35,"S","SE",15,13,69,44,1023.9,1023,1,1,14.7,20.5,0,0
"341",2012-05-11,"fall","Canberra",7.7,20.8,0.4,3.6,9.9,"NW",44,"N","WNW",22,30,70,40,1019.1,1015.9,5,7,14.3,18.8,0,0
"342",2012-01-29,"summer","Sydney",22,27.3,0,6.6,6.4,"NE",50,"NNE","NE",20,28,74,62,1011.5,1008.8,7,6,23.8,26.1,0,1
"343",2016-03-05,"fall","Canberra",14.3,35.5,0.2,4.2,7.6,"SSW",50,"ENE","SW",2,13,64,22,1021,1017.7,7,7,19.7,34.1,0,0
"344",2017-04-10,"fall","Adelaide",11.7,18.9,0.8,4.2,5.7,"SSW",33,"SSW","SSW",13,11,54,58,1024.9,1024.2,2,5,15.6,16.8,0,0
"345",2014-11-13,"spring","Canberra",9.8,31.2,0,2.4,5.7,"NNW",43,"N","NNW",9,19,66,24,1017.4,1012.4,4,1,16.6,28.9,0,0
"346",2010-10-17,"spring","Canberra",4.6,16,0,3.6,11,"WNW",48,"WNW","WNW",26,28,60,53,1012.8,1012.6,2,3,9.5,15.6,0,0
"347",2015-12-26,"summer","Adelaide",14.7,23.8,1.4,2.4,7.6,"W",50,"SSW","SSW",15,19,47,35,1014.2,1016.1,4,3,18,21.9,1,0
"348",2011-06-23,"winter","Canberra",4.9,14.8,0,4.2,8.7,"NW",46,"NW","NW",22,22,71,45,1017.7,1019.4,1,1,10.4,13.5,0,0
"349",2015-11-02,"spring","Sydney",18.2,30.7,26,6.6,9.1,"WSW",46,"NW","E",13,15,75,53,1011.2,1009,5,5,21.6,26.4,1,1
"350",2010-05-13,"fall","Melbourne",9.5,15.1,0.2,1.8,1.4,"SW",33,"WSW","SW",20,17,86,74,1025.1,1023,7,7,11.7,15,0,0
"351",2012-08-19,"winter","Sydney",9.7,20.1,0,6,10,"WSW",37,"W","E",20,17,54,43,1020.3,1019.1,1,2,13.4,16.9,0,0
"352",2015-06-12,"winter","Adelaide",4.2,19.6,0,1.2,5.7,"NNE",24,"NE","NW",7,7,67,40,1030.3,1027,8,8,12.1,19.4,0,0
"353",2015-10-20,"spring","Canberra",9.4,29.5,0,2.4,6.8,"WSW",52,"SE","WNW",2,22,65,34,1021.6,1017.1,7,5,19.6,29.1,0,1
"354",2013-08-29,"winter","Sydney",11.4,21.8,0,3.8,6.7,"NNE",56,"WNW","NE",17,17,69,59,1024.4,1019.4,6,7,15.3,20,0,0
"355",2010-04-23,"fall","Melbourne",20.8,26.4,0,8,1.2,"NNW",56,"N","NNW",24,20,44,62,1014.5,1011.8,7,7,22.6,22.7,0,1
"356",2016-01-17,"summer","Adelaide",15.9,36.6,0,8,6.8,"WNW",28,"SW","WSW",6,15,30,11,1018.9,1015.9,4,8,24.7,34.9,0,0
"357",2012-01-31,"summer","Melbourne",15.1,20.8,3.4,10.4,4,"SSE",54,"SW","S",20,35,55,52,1012.6,1015.7,7,7,17.4,18.4,1,0
"358",2012-06-24,"winter","Canberra",-1.7,14,0,8,8.2,"WNW",39,"NW","WNW",20,24,69,42,1029.1,1028.4,1,1,7.8,12.6,0,0
"359",2009-04-01,"fall","Canberra",15.1,21.2,0.4,5.6,5.4,"ESE",44,"SSE","SE",13,17,74,84,1024.4,1024.1,6,7,17.3,18.5,0,1
"360",2010-09-03,"spring","Adelaide",11.1,18.3,0.4,3,0.1,"NE",67,"ENE","ENE",13,20,67,82,1015.1,1006.2,6,7,11.3,11.6,0,1
"361",2012-11-13,"spring","Sydney",16.9,23.9,0,9.8,9.9,"S",57,"S","SSE",19,28,60,51,1020.3,1019,1,3,19.6,21,0,0
"362",2014-08-18,"winter","Sydney",11,15.7,21.8,5.7,0,"SSE",63,"SSE","SSW",31,28,94,90,1001.8,1005,8,8,13.8,13.3,1,1
"363",2012-10-26,"spring","Adelaide",9.9,18.8,0,4,5.7,"W",50,"SW","WSW",20,20,60,56,1020.4,1020.1,2,3,13.5,16.8,0,0
"364",2008-09-30,"spring","Canberra",2.3,16.8,0,4.8,11.4,"N",41,"NNW","NNW",6,28,52,34,1019.8,1017,2,1,9.8,16.3,0,0
"365",2010-07-20,"winter","Canberra",-2.7,11.5,0.6,1.4,8.6,"SE",15,"SE","N",4,4,83,33,1024.3,1023,0,1,3,10.9,0,0
"366",2008-12-16,"summer","Adelaide",15.5,25.9,0,6.4,7.5,"SW",26,"W","WSW",7,9,65,43,1015.5,1012,8,8,18.4,25.1,0,0
"367",2014-08-23,"winter","Sydney",9.9,19.3,3.2,3.2,2.9,"ESE",31,"NW","E",4,20,92,85,1031.6,1029.3,5,7,11.8,14.8,1,1
"369",2012-01-24,"summer","Canberra",8.7,27.8,0.2,5.7,8.6,"NE",33,"SSE","ESE",9,13,69,35,1018.3,1014,6,4,17.2,25.5,0,0
"370",2014-09-24,"spring","Canberra",2.5,19.9,0,8,8.6,"NW",48,"NW","NNW",7,13,66,57,1023.2,1018,7,1,13.5,18.5,0,1
"373",2011-10-08,"spring","Adelaide",11.5,19.5,0.2,2.4,9.5,"W",30,"WSW","WSW",4,13,75,48,1016.7,1015.1,8,7,14.8,18.5,0,0
"377",2008-08-10,"winter","Adelaide",4.7,11.7,1.4,4.2,7.3,"SSW",48,"SSW","SW",13,24,76,63,1025.3,1025.6,7,8,7.7,10.7,0,1
"378",2015-02-26,"summer","Sydney",19.9,25.8,4.2,2.2,4.7,"E",20,"WNW","E",15,17,86,72,1010.9,1007.2,7,7,21.5,24.9,1,1
"379",2008-10-04,"spring","Canberra",14.4,20.7,7.6,9.4,4.9,"NNW",33,"NNW","NNW",20,19,94,65,1015.5,1013.2,8,4,14.5,19.3,1,1
"380",2015-07-01,"winter","Adelaide",4.7,14.5,0,8,6.8,"WSW",20,"NE","WSW",6,13,78,48,1030.6,1027.6,5,5,8.8,13.1,0,0
"381",2009-01-22,"summer","Melbourne",18.2,35.6,0,8,7.6,"W",94,"NNW","NW",41,46,57,12,998,993.9,7,7,27.9,35.5,0,0
"382",2017-02-09,"summer","Melbourne",20.3,36,0,19,9.9,"N",54,"N","SW",20,15,52,75,1009.8,1008.9,5,7,28.7,24.3,0,0
"383",2010-11-02,"spring","Canberra",7.6,17.7,15.6,4.8,3.8,"E",35,"SW","WSW",9,11,84,79,1013.6,1012.6,7,7,9.2,13.6,1,1
"384",2017-05-18,"fall","Melbourne",10.7,20.2,0.8,1.2,6.2,"SE",20,"NNW","SW",2,2,86,62,1024.4,1021.9,7,7,11.6,19.8,0,0
"385",2016-06-30,"winter","Canberra",-3.6,7.8,0,5.7,5.7,"NNW",57,"SSE","NNW",6,33,99,76,1021.8,1015.3,7,8,-0.4,6.9,0,0
"386",2013-07-11,"winter","Adelaide",7.9,19.3,0,1.2,6.5,"N",22,"NNE","N",6,11,71,35,1029.1,1026,1,3,8.6,18.3,0,0
"387",2014-05-15,"fall","Sydney",11.7,22.9,0,4,10,"WNW",24,"W","E",15,13,82,51,1028.7,1025.3,1,1,13.7,21.5,0,0
"388",2007-11-20,"spring","Canberra",15.6,33.4,0,8,10.4,"NE",33,"NNW","NNW",2,13,61,27,1018.5,1013.7,0,1,22.8,32,0,0
